TIMESTAMP,0,ref_temp,precip,soil_tmp,soil_moisture,soil_heat_flux,solar,net_rad_1,WL,WL_temp,wind_speed,wind_direc_mean,wind_direction_sdv,KH2O_volt,battery,CS215_temp,CS215_RH
2010-12-23,120.0,15.3727083333,0.0,14.12125,0.2385625,-1.66454166667,171.073770833,65.87825,32.0095833333,18.3327083333,2.8215,294.383333333,16.4314791667,203.804770833,13.381875,13.2071875,74.539375
2010-12-24,120.0,10.627125,0.0,11.6077083333,0.233791666667,-6.6170625,173.5121875,71.765625,32.01,18.265,2.39172916667,281.500770833,15.4843958333,285.958333333,13.4022916667,10.0613958333,69.0166666667
2010-12-25,120.0,14.0245416667,0.000492125984252,12.6927083333,0.234833333333,-1.92025,161.332354167,77.5840416667,32.01,18.2120833333,3.2375,121.175729167,13.8329791667,100.377916667,13.34125,13.7623333333,77.7475
2010-12-26,120.0,11.067375,0.000574146981627,12.8204166667,0.236354166667,-5.3928125,90.670625,28.6076458333,32.01,18.1625,5.10808333333,233.4375,17.8047916667,304.82375,13.1322916667,8.17835416667,76.2560416667
2010-12-27,120.0,6.05510416667,0.0,9.14291666667,0.2290625,-9.999625,182.932979167,77.1822916667,32.0097916667,18.1097916667,2.73864583333,259.854166667,18.4556041667,354.259583333,13.4175,3.38160416667,69.990625
2010-12-28,120.0,4.39610416667,0.0,7.391375,0.224979166667,-9.99889583333,184.769229167,68.11,32.01,18.0679166667,1.9830625,257.78125,18.2603958333,575.600833333,13.4885416667,3.94152083333,67.8102083333
2010-12-29,120.0,6.759125,0.0,7.8495625,0.225041666667,-6.81004166667,178.941791667,76.2191666667,32.0097916667,18.005,1.57710416667,187.159333333,21.8172083333,566.114979167,13.4447916667,6.56354166667,72.034375
2010-12-30,120.0,12.9273333333,0.0,11.144375,0.230895833333,-0.00695833333333,90.4853333333,42.238375,32.009375,17.9158333333,2.5154375,88.7802916667,13.0495833333,434.302083333,13.13,13.2838333333,71.9210416667
2010-12-31,120.0,17.0725,0.0,13.85875,0.23675,2.6595625,118.462354167,51.282875,32.0089583333,17.8102083333,2.50779166667,60.5666666667,14.0361875,189.964583333,13.1683333333,17.6439583333,75.356875
2011-01-01,120.0,18.0735416667,0.0,14.9779166667,0.239770833333,2.357875,140.539416667,63.4208333333,32.0072916667,17.7120833333,2.6886875,98.7525,14.2800625,167.59375,13.2952083333,18.6704166667,73.4985416667
2011-01-02,120.0,19.2320833333,0.0,16.310625,0.242375,3.39452083333,80.0373333333,41.4508958333,32.005625,17.644375,2.4984375,138.098541667,18.6984375,43.9118333333,13.075,18.796875,86.8770833333
2011-01-03,120.0,18.8264583333,0.0,16.52125,0.2434375,1.10485416667,117.679458333,68.9174583333,32.005625,17.6085416667,1.82795833333,257.036041667,25.3536458333,109.946,13.1608333333,16.6779166667,75.8752083333
2011-01-04,120.0,15.6529166667,0.0,15.175,0.24,-1.29135416667,53.8124791667,25.1049166667,32.0060416667,17.6039583333,1.57852083333,211.60375,22.5043333333,94.2945833333,12.9689583333,14.6289583333,83.50625
2011-01-05,120.0,19.593125,0.0,16.7322916667,0.2425625,2.2590625,139.010270833,82.6772916667,32.0072916667,17.6260416667,2.7000625,156.400416667,23.9475,53.7594583333,13.1266666667,18.0285416667,81.9060416667
2011-01-06,120.0,16.9033333333,0.0260826771654,16.7216666667,0.2780625,-0.830895833333,101.245708333,38.6082083333,32.0376190476,17.6476190476,3.12977083333,202.504166667,16.0225208333,253.194708333,13.1254166667,14.9502083333,85.8552083333
2011-01-07,120.0,11.3805416667,0.0,13.1916666667,0.278104166667,-7.84927083333,152.6661875,54.635625,32.0289583333,17.686875,2.67922916667,185.38125,14.5347083333,469.954166667,13.3520833333,11.815,74.59
2011-01-08,120.0,13.7291666667,0.0,13.4985416667,0.276333333333,-3.97697916667,153.4339375,56.2420833333,32.0160416667,17.725625,3.28279166667,196.9,11.41025,235.48,13.3447916667,14.53875,72.400625
2011-01-09,120.0,11.0606875,0.0,11.933125,0.271770833333,-6.78635416667,170.0783125,69.3633333333,32.0054166667,17.7475,2.90616666667,216.437395833,15.1846041667,241.436458333,13.425,10.5376875,72.895
2011-01-10,120.0,15.5895833333,0.00328083989501,14.0770833333,0.275479166667,0.212625,27.5833541667,-10.2182708333,31.99875,17.7552083333,2.76570833333,134.117708333,24.43675,41.5389791667,12.87375,16.1620833333,88.4664583333
2011-01-11,120.0,14.9854166667,0.0,14.60375,0.2810625,-1.79858333333,133.706125,84.046625,31.9908333333,17.7385416667,2.48470833333,247.810416667,23.0533333333,66.674625,13.0689583333,11.81625,90.2554166667
2011-01-12,120.0,8.47397916667,0.0,11.185625,0.2753125,-9.921375,176.328125,72.7225625,31.9845833333,17.7197916667,3.14602083333,266.810416667,18.6627291667,354.096875,13.3952083333,5.5141875,67.8314583333
2011-01-13,120.0,5.46025,0.0,8.47764583333,0.269395833333,-11.5095416667,184.0655625,75.045,31.9779166667,17.7025,2.93970833333,312.96875,18.0234166667,513.7875,13.4433333333,3.3759375,53.0995833333
2011-01-14,120.0,8.506125,0.0,9.019625,0.269395833333,-6.31325,174.9971875,82.2179166667,31.9897916667,17.6729166667,2.3833125,283.183541667,17.520375,381.045833333,13.3727083333,7.7976875,69.8958333333
2011-01-15,120.0,13.5283333333,0.0,11.7022916667,0.273895833333,-0.373645833333,121.849979167,70.3965208333,32.006875,17.615625,1.76864583333,230.042645833,21.9875625,326.570833333,13.2195833333,12.257875,70.57875
2011-01-16,120.0,14.9183333333,8.20209973753e-05,12.91625,0.276166666667,-0.03925,139.596395833,75.5104166667,32.003125,17.5352083333,1.731125,226.9294375,26.1632083333,206.898125,13.264375,14.1316666667,71.301875
2011-01-17,120.0,15.6595833333,0.0600393700787,14.4702083333,0.3396875,2.28710416667,32.3380625,4.6106875,32.0408,17.2464,2.546,194.536875,18.635,67.5192291667,12.8966666667,14.91125,95.14375
2011-01-18,120.0,19.8252083333,0.0,16.465,0.3649375,5.0640625,135.390729167,80.4987708333,32.2039583333,17.049375,2.70020833333,156.41875,16.818625,45.8581875,13.07,18.4575,87.8016666667
2011-01-19,120.0,18.733125,0.00894028871391,16.5464583333,0.386270833333,1.8365625,186.837354167,94.5519583333,32.4507692308,17.1756410256,2.744125,203.085416667,16.343875,105.796666667,13.3254166667,17.4202083333,80.3989583333
2011-01-20,120.0,17.2289583333,0.0,15.8275,0.374895833333,-0.139541666667,149.810916667,89.89275,32.5964583333,17.2145833333,1.78116666667,190.9793125,21.1145833333,61.3025208333,13.3108333333,15.581875,86.18125
2011-01-21,120.0,18.3279166667,0.0285433070866,17.309375,0.421041666667,2.494125,33.8691041667,10.087625,32.9047619048,17.169047619,1.65464583333,213.5951875,25.9783333333,41.6337708333,12.9035416667,16.6804166667,97.8979166667
2011-01-22,120.0,13.1159583333,0.000574146981627,14.999375,0.404083333333,-8.372125,183.738291667,88.6216458333,33.2935416667,17.2464583333,3.35941666667,238.761104167,19.4570208333,163.29425,13.285625,9.89054166667,75.9372916667
2011-01-23,120.0,8.0906875,0.0,11.1008333333,0.38,-13.6683958333,201.749458333,88.06625,33.4235416667,17.3135416667,2.40195833333,251.429520833,17.98875,318.302083333,13.4875,7.26027083333,53.3672916667
