TIMESTAMP,0,ref_temp,precip,soil_tmp,soil_moisture,soil_heat_flux,solar,net_rad_1,WL,WL_temp,wind_speed,wind_direc_mean,wind_direction_sdv,KH2O_volt,battery,CS215_temp,CS215_RH
2014-04-30,120.0,21.2817430556,0.000659722222222,19.8074027778,0.390090972222,0.877475694444,,141.664577778,34.9202986111,19.4535069444,2.48282430556,164.029345833,18.8182868056,-4.9901,13.2687430556,22.3083333333,69.9144444444
2014-05-31,120.0,23.9393615591,0.00336693548387,22.2571841398,0.368755376344,1.22210349462,,167.694317204,35.289280914,20.5214583333,2.32396841398,145.164817204,20.2442943548,-9.11730645161,13.2556586022,24.9351142473,68.7122311828
2014-06-30,120.0,25.6014861111,0.00336805555556,24.2178263889,0.363085416667,1.48085625,,176.449786806,34.3968178646,21.727508723,1.89441805556,169.587925694,25.1023236111,-14.8876902778,13.2581944444,26.7120694444,73.0536527778
2014-07-31,120.0,26.5727889785,0.00532930107527,25.6036626344,0.515528897849,1.18090591398,,149.71565457,37.2597849462,22.7800806452,1.80696438172,155.122625,24.8782889785,-31.5234489247,13.1935147849,27.7513508065,75.5642473118
2014-08-31,120.0,27.1502217742,0.00261424731183,26.1182795699,0.539630376344,0.961571236559,,153.713389785,37.643797043,23.3375806452,1.77708198925,178.072440188,25.126109543,-23.9312715054,13.1775,28.0386626344,75.4813172043
2014-09-30,120.0,25.6439930556,0.00230555555556,25.1364722222,0.357253472222,-0.216120138889,,125.316329861,35.4066597222,23.7398263889,1.77285972222,167.375165278,23.6557215278,5.54530967293,13.1680625,26.6832916667,78.2690625
2014-10-31,120.0,23.1689986559,0.00108198924731,23.271155914,0.392641129032,-2.26442607527,,125.288915995,36.0693010753,23.3674596774,1.9958266129,198.234235887,18.4079099462,-53.2658426362,13.2815188172,24.3235483871,68.2130577957
2014-11-30,120.0,16.0983013889,0.003,16.9562013889,0.336639583333,-5.11777361111,,76.1985972222,34.8162638889,21.6180555556,2.56299791667,236.770385417,16.4415368056,38.5593805556,13.1777083333,17.4978006944,71.1531944444
2014-12-31,120.0,16.4197325269,0.000860215053763,16.4307056452,0.464661962366,-2.10142271505,,55.335625672,36.5285349462,19.9278629032,2.11601612903,223.643502688,17.4779240591,54.0878830645,13.0921774194,16.8653998656,81.9439247312
2015-01-31,120.0,15.8052318548,0.00114247311828,16.2468145161,0.453712365591,-3.30810080645,,65.3424630376,36.2803830645,19.434375,2.54020967742,213.685274866,17.6241209677,8.31093548387,13.1429301075,15.3025584677,78.6747849462
2015-02-28,120.0,15.1176629464,0.00106398809524,14.9958258929,0.57959077381,-2.80358258929,,84.8202686012,36.9577306548,18.1283705357,2.7486235119,202.649075893,17.9942127976,7.9586875,13.1974404762,14.3161116071,74.1433630952
2015-03-31,120.0,21.4706155914,0.00217741935484,19.8570766129,0.548228494624,1.34049798387,,128.457323925,36.8292741935,18.6058736559,2.29100268817,175.28427621,19.5118918011,1.45290188172,13.1677150538,21.0118346774,77.9190456989
2015-04-30,120.0,25.2820694444,0.000638888888889,23.5602777778,0.3799375,2.09329305556,,153.862508333,34.9133402778,19.8914652778,2.10849513889,161.981124306,21.8173465278,0.847745833333,13.1943263889,23.58675,79.3862777778
2015-05-31,120.0,28.3776545699,0.000685483870968,26.2043346774,0.256091397849,0.947029569892,,191.383350134,33.453797043,21.0214986559,2.34016935484,151.490498656,21.796156586,0.791982526882,13.182983871,24.9771438172,71.2631586022
2015-06-30,120.0,30.4082430556,0.00136111111111,28.8089444444,0.2618875,1.3056914524,,174.193629861,32.4180694444,22.1436805556,1.91367013889,135.529740972,25.6198173611,0.978005555556,13.1394375,26.2632361111,78.9614583333
2015-07-31,120.0,29.0210609172,0.00552361396304,28.1221902806,0.304550992471,0.610464065708,,131.48394935,32.9513046544,23.109280677,1.93705338809,145.905197125,23.070403833,4.11080424367,13.1292881588,26.1913620808,85.2950034223
